tanu,arrival_time_w1,w1_total_flow_first10s,h_step1,h_step2,h_step3,h_step4,h_step5,h_step6,h_step7,h_step8,h_step9,h_step10,v_step1,v_step2,v_step3,v_step4,v_step5,v_step6,v_step7,v_step8,v_step9,v_step10,f_step1,f_step2,f_step3,f_step4,f_step5,f_step6,f_step7,f_step8,f_step9,f_step10,arrival_time_w2,interval_w1_w2,w2_max_h,w2_max_v,w2_max_q,w2_total_flow
0.677800,8.473000,100.401200,0.720500,0.910700,0.985000,0.985900,0.998100,0.952200,0.923800,0.906600,0.892700,0.884700,4.490000,3.535000,2.664000,1.824000,1.074000,0.359900,0.090380,0.051840,0.060020,0.084600,25.880000,25.750000,21.000000,14.380000,8.579000,2.741000,0.667900,0.376000,0.428600,0.598700,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.501000,75.752200,0.595400,0.763400,0.842900,0.879700,0.879800,0.841000,0.824600,0.813600,0.805000,0.796600,4.223000,3.329000,2.433000,1.603000,0.851600,0.147700,0.022990,0.025770,0.024820,0.024350,20.120000,20.330000,16.400000,11.280000,5.994000,0.993900,0.151600,0.167700,0.159800,0.155200,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.983000,534.500000,1.224000,1.737000,1.690000,1.622000,1.673000,1.614000,1.530000,1.523000,1.390000,1.403000,7.464000,6.388000,5.330000,4.872000,4.276000,3.738000,3.333000,3.004000,2.553000,2.325000,73.120000,88.750000,72.050000,63.210000,57.230000,48.270000,40.800000,36.590000,28.380000,26.100000,22.340000,15.357000,0.562600,5.598000,29.130000,392.290000
0.522200,6.875000,488.420000,1.085000,1.646000,1.591000,1.669000,1.657000,1.587000,1.512000,1.430000,1.391000,1.262000,7.563000,6.323000,5.262000,4.658000,4.132000,3.625000,3.058000,2.576000,2.186000,1.857000,65.670000,83.250000,66.980000,62.190000,54.780000,46.010000,36.990000,29.480000,24.320000,18.750000,23.120000,16.245000,0.489000,5.240000,24.320000,305.000000
0.544400,7.590000,399.930000,1.317000,1.511000,1.511000,1.551000,1.554000,1.517000,1.482000,1.428000,1.354000,1.305000,6.352000,5.367000,4.606000,3.982000,3.431000,2.891000,2.375000,2.023000,1.739000,1.458000,66.930000,64.890000,55.660000,49.390000,42.660000,35.080000,28.160000,23.100000,18.840000,15.220000,24.880000,17.290000,0.428300,4.755000,17.050000,214.480000
0.566700,7.260000,359.860000,1.027000,1.390000,1.417000,1.528000,1.462000,1.471000,1.419000,1.423000,1.393000,1.308000,6.587000,5.447000,4.572000,3.967000,3.299000,2.737000,2.239000,1.816000,1.430000,1.147000,54.130000,60.550000,51.840000,48.510000,38.580000,32.210000,25.420000,20.670000,15.940000,12.010000,25.600000,18.340000,0.346800,4.022000,12.020000,146.586000
0.588900,7.934000,280.167000,1.175000,1.337000,1.412000,1.430000,1.372000,1.402000,1.325000,1.308000,1.262000,1.179000,5.679000,4.756000,3.893000,3.246000,2.634000,2.063000,1.484000,1.060000,0.863500,0.766000,53.370000,50.870000,43.970000,37.130000,28.920000,23.140000,15.730000,11.090000,8.720000,7.227000,27.260000,19.326000,0.272800,3.399000,7.786000,81.853000
0.611100,7.632000,242.741000,0.937200,1.155000,1.308000,1.342000,1.332000,1.283000,1.242000,1.199000,1.153000,1.111000,5.800000,4.715000,4.041000,3.256000,2.551000,1.893000,1.338000,0.851200,0.600700,0.545300,43.480000,43.550000,42.290000,34.960000,27.180000,19.430000,13.300000,8.166000,5.539000,4.846000,30.060000,22.428000,0.189000,2.662000,3.814000,32.949000
0.633300,7.341000,208.323000,0.732900,1.018000,1.203000,1.288000,1.258000,1.211000,1.151000,1.146000,1.074000,1.029000,5.839000,4.810000,4.050000,3.315000,2.466000,1.749000,1.072000,0.578000,0.338300,0.233600,34.240000,39.160000,38.980000,34.170000,24.830000,16.940000,9.875000,5.299000,2.906000,1.923000,,,0.000000,0.000000,0.000000,0.000000
0.655600,8.175000,146.617000,0.827700,1.059000,1.210000,1.184000,1.163000,1.114000,1.088000,1.069000,1.012000,0.987200,4.771000,4.032000,3.121000,2.299000,1.537000,0.868900,0.363000,0.123100,0.144800,0.182300,31.590000,34.160000,30.220000,21.780000,14.300000,7.741000,3.160000,1.053000,1.173000,1.440000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.657000,129.415100,0.648600,0.791300,0.980300,1.052000,1.128000,1.086000,1.016000,0.961400,0.950300,0.928500,5.164000,4.161000,3.475000,2.584000,1.803000,0.906500,0.176600,0.060580,0.075910,0.088740,26.790000,26.340000,27.250000,21.750000,16.270000,7.877000,1.436000,0.465900,0.577100,0.659100,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.855000,94.425000,0.566100,0.721800,0.868700,0.907400,0.954800,0.940000,0.910200,0.887500,0.886100,0.867400,4.740000,3.826000,3.059000,2.169000,1.245000,0.444300,0.038910,0.036470,0.025390,0.042050,21.470000,22.090000,21.260000,15.740000,9.510000,3.341000,0.283300,0.258900,0.180000,0.291800,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.655000,578.610000,1.113000,1.838000,1.783000,1.714000,1.701000,1.678000,1.601000,1.530000,1.489000,1.474000,7.905000,6.743000,5.694000,4.944000,4.471000,3.998000,3.529000,3.167000,2.755000,2.441000,70.380000,99.140000,81.230000,67.800000,60.830000,53.660000,45.210000,38.760000,32.810000,28.790000,21.880000,15.225000,0.684900,5.581000,38.230000,429.300000
0.522200,7.307000,499.690000,1.519000,1.755000,1.600000,1.693000,1.683000,1.602000,1.541000,1.516000,1.439000,1.368000,6.881000,5.886000,5.093000,4.624000,3.942000,3.367000,2.872000,2.484000,2.112000,1.785000,83.610000,82.650000,65.210000,62.630000,53.070000,43.140000,35.400000,30.140000,24.310000,19.530000,22.590000,15.283000,0.608300,5.432000,28.280000,384.140000
0.544400,6.866000,464.180000,1.058000,1.638000,1.627000,1.633000,1.680000,1.660000,1.583000,1.509000,1.480000,1.470000,7.339000,6.103000,5.053000,4.463000,3.817000,3.228000,2.747000,2.259000,1.934000,1.604000,62.130000,79.970000,65.780000,58.320000,51.310000,42.870000,34.790000,27.260000,22.890000,18.860000,24.160000,17.294000,0.530200,5.052000,21.530000,266.230000
0.566700,7.549000,374.600000,1.308000,1.493000,1.527000,1.614000,1.637000,1.612000,1.552000,1.499000,1.413000,1.371000,6.178000,5.181000,4.528000,3.795000,3.125000,2.541000,2.007000,1.589000,1.238000,1.099000,64.640000,61.890000,55.330000,49.010000,40.930000,32.780000,24.910000,19.060000,14.000000,12.050000,24.850000,17.301000,0.373800,4.520000,14.100000,188.350000
0.588900,7.269000,336.850000,1.032000,1.403000,1.467000,1.524000,1.539000,1.526000,1.429000,1.376000,1.352000,1.329000,6.525000,5.171000,4.455000,3.794000,3.079000,2.429000,1.814000,1.341000,1.126000,1.050000,53.860000,58.050000,52.270000,46.260000,37.920000,29.650000,20.750000,14.760000,12.170000,11.160000,26.660000,19.391000,0.305400,3.816000,10.030000,108.200000
0.611100,8.051000,255.657000,1.233000,1.276000,1.449000,1.421000,1.428000,1.370000,1.329000,1.313000,1.218000,1.149000,5.359000,4.458000,3.842000,2.995000,2.240000,1.667000,1.185000,0.881800,0.724700,0.640000,52.870000,45.530000,44.540000,34.050000,25.590000,18.270000,12.600000,9.262000,7.063000,5.882000,29.470000,21.419000,0.199300,2.861000,5.518000,44.930000
0.633300,7.786000,217.331000,0.964500,1.254000,1.350000,1.383000,1.395000,1.395000,1.344000,1.261000,1.218000,1.157000,5.435000,4.363000,3.618000,2.947000,2.123000,1.476000,0.912500,0.473600,0.303500,0.241100,41.930000,43.770000,39.070000,32.620000,23.690000,16.480000,9.808000,4.776000,2.956000,2.231000,34.200000,26.414000,0.122500,2.210000,2.440000,13.220000
0.655600,7.415000,186.591000,0.724900,0.993700,1.220000,1.281000,1.278000,1.270000,1.298000,1.179000,1.160000,1.107000,5.536000,4.734000,3.738000,2.905000,2.288000,1.415000,0.714900,0.297600,0.169300,0.117200,32.100000,37.630000,36.470000,29.780000,23.390000,14.380000,7.426000,2.807000,1.571000,1.037000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.928000,136.980400,0.733700,1.009000,1.180000,1.192000,1.215000,1.177000,1.123000,1.089000,1.061000,1.025000,4.803000,4.170000,3.049000,2.159000,1.468000,0.820000,0.231700,0.044280,0.050740,0.107700,28.190000,33.660000,28.770000,20.590000,14.270000,7.720000,2.081000,0.385700,0.430500,0.883200,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.491000,92.467100,0.733700,0.954300,1.043000,1.061000,1.051000,1.013000,0.973600,0.946300,0.925600,0.912200,4.118000,3.487000,2.586000,1.565000,0.609200,0.051190,0.031110,0.058220,0.041580,0.039400,24.170000,26.620000,21.580000,13.280000,5.124000,0.414700,0.242300,0.440800,0.307800,0.287500,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.169000,587.860000,1.636000,1.941000,1.806000,1.863000,1.801000,1.777000,1.650000,1.575000,1.539000,1.448000,7.399000,6.179000,5.400000,4.773000,4.151000,3.608000,3.255000,2.863000,2.502000,2.150000,96.850000,95.960000,78.030000,71.160000,59.830000,51.290000,42.970000,36.060000,30.800000,24.910000,21.450000,14.281000,0.677400,5.849000,38.120000,484.670000
0.522200,6.813000,547.940000,1.141000,1.922000,1.801000,1.755000,1.832000,1.744000,1.628000,1.512000,1.489000,1.482000,7.593000,6.427000,5.470000,4.936000,4.269000,3.631000,3.000000,2.548000,2.118000,1.974000,69.320000,98.800000,78.790000,69.300000,62.570000,50.660000,39.060000,30.810000,25.230000,23.400000,22.090000,15.277000,0.640900,5.449000,32.950000,415.850000
0.544400,7.539000,464.380000,1.564000,1.722000,1.695000,1.769000,1.758000,1.680000,1.733000,1.633000,1.548000,1.409000,6.586000,5.422000,4.724000,4.202000,3.562000,2.756000,2.363000,2.013000,1.719000,1.444000,82.420000,74.710000,64.050000,59.470000,50.100000,37.030000,32.760000,26.290000,21.280000,16.270000,22.740000,15.201000,0.538800,5.022000,24.130000,325.560000
0.566700,7.176000,419.410000,1.149000,1.627000,1.552000,1.676000,1.666000,1.642000,1.569000,1.541000,1.534000,1.423000,6.755000,5.779000,4.880000,4.116000,3.335000,2.779000,2.342000,1.939000,1.533000,1.169000,62.110000,75.210000,60.580000,55.170000,44.440000,36.500000,29.390000,23.900000,18.800000,13.310000,24.530000,17.354000,0.457000,4.501000,17.200000,224.010000
0.588900,7.893000,333.585000,1.478000,1.517000,1.650000,1.597000,1.573000,1.532000,1.561000,1.425000,1.357000,1.287000,5.853000,4.841000,4.059000,3.347000,2.668000,2.013000,1.515000,1.223000,0.893400,0.823700,69.190000,58.760000,53.580000,42.760000,33.580000,24.670000,18.930000,13.940000,9.696000,8.479000,26.210000,18.317000,0.367300,3.610000,11.330000,135.901000
0.611100,7.465000,299.553000,1.079000,1.384000,1.534000,1.535000,1.500000,1.513000,1.496000,1.440000,1.388000,1.307000,6.034000,4.971000,4.259000,3.500000,2.553000,1.936000,1.372000,1.001000,0.766000,0.634100,52.110000,55.050000,52.260000,42.980000,30.640000,23.430000,16.420000,11.530000,8.503000,6.630000,28.750000,21.285000,0.256300,3.014000,5.945000,62.423000
0.633300,7.959000,226.496000,1.097000,1.293000,1.399000,1.392000,1.398000,1.372000,1.327000,1.291000,1.248000,1.218000,5.315000,4.423000,3.717000,2.873000,2.132000,1.291000,0.659600,0.532700,0.511400,0.501100,46.640000,45.760000,41.580000,32.000000,23.840000,14.180000,7.002000,5.501000,5.108000,4.885000,31.450000,23.491000,0.135200,2.288000,2.781000,16.287500
0.655600,7.760000,187.702000,0.859100,1.154000,1.346000,1.380000,1.294000,1.221000,1.206000,1.192000,1.141000,1.111000,5.427000,4.572000,3.568000,2.711000,1.819000,1.002000,0.517700,0.241800,0.179200,0.260600,37.300000,42.200000,38.410000,29.920000,18.830000,9.787000,4.997000,2.306000,1.636000,2.316000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.825000,149.428500,0.730200,0.997200,1.209000,1.216000,1.254000,1.201000,1.183000,1.130000,1.079000,1.060000,5.200000,4.268000,3.325000,2.443000,1.632000,0.835900,0.278600,0.084570,0.066280,0.081890,30.370000,34.050000,32.160000,23.770000,16.380000,8.029000,2.638000,0.764800,0.572000,0.694700,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.393000,107.037800,0.758800,0.949800,1.174000,1.187000,1.118000,1.152000,1.116000,1.081000,1.069000,1.051000,4.509000,3.470000,2.684000,1.801000,0.853000,0.179400,0.030620,0.044700,0.062530,0.061110,27.370000,26.370000,25.210000,17.100000,7.626000,1.653000,0.273400,0.386600,0.535000,0.513800,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.050000,616.340000,1.601000,2.055000,2.049000,1.925000,1.892000,1.753000,1.716000,1.632000,1.582000,1.471000,7.595000,6.246000,5.521000,4.847000,4.240000,3.629000,3.202000,2.739000,2.409000,2.201000,97.310000,102.700000,90.510000,74.650000,64.180000,50.890000,43.970000,35.750000,30.490000,25.890000,21.300000,14.250000,0.749400,5.988000,44.110000,547.460000
0.522200,6.783000,578.450000,1.218000,1.915000,1.897000,1.897000,1.866000,1.782000,1.697000,1.619000,1.638000,1.568000,7.848000,6.602000,5.599000,4.825000,4.150000,3.576000,3.106000,2.562000,2.229000,1.999000,76.490000,101.200000,84.960000,73.220000,61.950000,50.990000,42.160000,33.190000,29.210000,25.080000,21.040000,14.257000,0.650000,5.381000,33.000000,443.280000
0.544400,7.466000,475.750000,1.513000,1.721000,1.761000,1.910000,1.844000,1.738000,1.661000,1.601000,1.600000,1.471000,6.619000,5.527000,4.774000,4.242000,3.616000,2.918000,2.371000,1.836000,1.597000,1.536000,80.120000,76.090000,67.260000,64.800000,53.350000,40.570000,31.510000,23.520000,20.450000,18.080000,22.750000,15.284000,0.539200,5.056000,25.730000,336.840000
0.566700,7.176000,438.320000,1.261000,1.660000,1.636000,1.693000,1.736000,1.709000,1.728000,1.636000,1.546000,1.486000,6.944000,5.533000,4.834000,4.138000,3.433000,2.745000,2.233000,1.866000,1.520000,1.360000,70.080000,73.470000,63.250000,56.050000,47.680000,37.530000,30.870000,24.430000,18.790000,16.170000,24.560000,17.384000,0.459800,4.666000,18.850000,242.640000
0.588900,6.983000,386.250000,1.013000,1.470000,1.533000,1.714000,1.764000,1.722000,1.626000,1.596000,1.485000,1.421000,6.870000,5.567000,4.574000,3.979000,3.339000,2.596000,1.991000,1.516000,1.264000,1.000000,55.650000,65.450000,56.080000,54.540000,47.110000,35.760000,25.910000,19.360000,15.020000,11.370000,25.340000,18.357000,0.419900,4.046000,15.700000,168.932000
0.611100,7.816000,300.055000,1.198000,1.441000,1.573000,1.658000,1.627000,1.669000,1.590000,1.505000,1.486000,1.390000,5.730000,4.766000,3.965000,3.219000,2.535000,1.865000,1.281000,0.873500,0.587000,0.530300,54.920000,54.950000,49.900000,42.700000,33.000000,24.890000,16.300000,10.520000,6.979000,5.896000,28.150000,20.334000,0.306000,3.325000,9.483000,82.414000
0.633300,7.511000,258.948000,0.983300,1.272000,1.354000,1.501000,1.569000,1.518000,1.526000,1.428000,1.383000,1.321000,5.913000,4.878000,3.960000,3.108000,2.423000,1.678000,1.090000,0.774400,0.516800,0.369500,46.520000,49.650000,42.880000,37.320000,30.430000,20.380000,13.300000,8.845000,5.719000,3.904000,30.930000,23.419000,0.207800,2.556000,4.276000,30.910000
0.655600,8.205000,185.810000,1.039000,1.218000,1.330000,1.392000,1.472000,1.452000,1.363000,1.297000,1.252000,1.195000,5.027000,3.968000,3.170000,2.344000,1.611000,1.098000,0.598800,0.317700,0.208800,0.193400,41.800000,38.670000,33.740000,26.110000,18.970000,12.750000,6.532000,3.296000,2.092000,1.850000,,,0.000000,0.000000,0.000000,0.000000
0.677800,7.927000,150.711000,0.855900,1.057000,1.247000,1.232000,1.268000,1.269000,1.274000,1.209000,1.206000,1.180000,4.981000,4.199000,3.203000,2.272000,1.357000,0.688000,0.264800,0.123900,0.086250,0.133300,34.110000,35.510000,31.960000,22.390000,13.770000,6.984000,2.699000,1.198000,0.832000,1.258000,,,0.000000,0.000000,0.000000,0.000000
0.700000,8.206000,109.413000,0.740200,0.928900,1.079000,1.149000,1.181000,1.191000,1.181000,1.156000,1.150000,1.129000,4.500000,3.704000,2.724000,1.765000,1.042000,0.351200,0.063980,0.041040,0.048410,0.097790,26.650000,27.530000,23.510000,16.220000,9.845000,3.345000,0.604700,0.379400,0.445500,0.883400,,,0.000000,0.000000,0.000000,0.000000
0.500000,7.072000,637.310000,1.662000,2.172000,1.993000,1.977000,1.987000,1.828000,1.770000,1.674000,1.573000,1.594000,7.566000,6.334000,5.499000,4.824000,4.274000,3.680000,3.164000,2.754000,2.416000,2.258000,100.600000,110.100000,87.660000,76.290000,67.960000,53.820000,44.800000,36.890000,30.400000,28.790000,20.310000,13.238000,0.822900,6.014000,45.670000,605.540000
0.522200,6.766000,583.010000,1.219000,1.924000,1.926000,1.827000,1.911000,1.896000,1.812000,1.660000,1.594000,1.597000,7.828000,6.718000,5.315000,4.856000,4.178000,3.646000,2.958000,2.544000,2.239000,2.033000,76.340000,103.400000,81.900000,70.990000,63.880000,55.320000,42.890000,33.780000,28.550000,25.960000,20.960000,14.194000,0.754800,5.675000,41.680000,520.210000
0.544400,7.353000,499.120000,1.529000,1.811000,1.807000,2.025000,1.933000,1.898000,1.785000,1.668000,1.568000,1.406000,6.829000,5.653000,4.840000,4.199000,3.490000,2.850000,2.454000,1.995000,1.641000,1.441000,83.530000,81.920000,69.960000,68.020000,53.960000,43.280000,35.040000,26.610000,20.590000,16.210000,22.550000,15.197000,0.625200,5.233000,29.310000,399.420000
0.566700,6.952000,449.170000,1.017000,1.649000,1.742000,1.781000,1.854000,1.722000,1.654000,1.616000,1.526000,1.436000,7.160000,5.999000,5.125000,4.395000,3.561000,2.931000,2.372000,1.819000,1.369000,1.127000,58.270000,79.120000,71.410000,62.600000,52.810000,40.390000,31.390000,23.520000,16.710000,12.950000,23.240000,16.288000,0.539300,4.838000,22.330000,299.854000
0.588900,7.595000,383.890000,1.387000,1.725000,1.621000,1.748000,1.784000,1.685000,1.587000,1.543000,1.459000,1.375000,6.343000,5.095000,4.482000,3.682000,2.982000,2.304000,1.646000,1.258000,1.054000,1.027000,70.360000,70.300000,58.110000,51.490000,42.560000,31.050000,20.900000,15.530000,12.300000,11.290000,24.880000,17.285000,0.471400,4.482000,14.600000,185.958000
0.611100,7.225000,326.831000,0.997300,1.443000,1.490000,1.660000,1.717000,1.680000,1.656000,1.562000,1.415000,1.371000,6.464000,5.289000,4.376000,3.677000,2.723000,2.112000,1.529000,1.012000,0.709000,0.593000,51.580000,61.040000,52.170000,48.820000,37.410000,28.380000,20.250000,12.650000,8.026000,6.505000,26.470000,19.245000,0.371300,3.272000,10.600000,110.400000
0.633300,7.764000,256.897000,1.103000,1.411000,1.539000,1.544000,1.505000,1.461000,1.446000,1.394000,1.327000,1.263000,5.819000,4.527000,3.746000,3.073000,2.182000,1.581000,1.068000,0.600700,0.358300,0.276500,51.340000,51.080000,46.110000,37.960000,26.280000,18.470000,12.360000,6.700000,3.803000,2.794000,30.340000,22.576000,0.224000,2.798000,5.353000,38.943000
0.655600,7.616000,208.458000,0.945900,1.225000,1.478000,1.461000,1.447000,1.413000,1.398000,1.314000,1.264000,1.184000,5.519000,4.507000,3.620000,2.655000,1.829000,1.092000,0.727700,0.375600,0.183400,0.132600,41.770000,44.150000,42.800000,31.020000,21.170000,12.350000,8.138000,3.950000,1.854000,1.256000,,,0.000000,0.000000,0.000000,0.000000
0.677800,8.389000,150.430000,0.974400,1.230000,1.372000,1.385000,1.323000,1.338000,1.273000,1.215000,1.191000,1.146000,4.647000,3.802000,2.874000,1.975000,1.252000,0.477400,0.118800,0.113100,0.154500,0.131800,36.220000,37.430000,31.540000,21.890000,13.250000,5.111000,1.209000,1.099000,1.473000,1.208000,,,0.000000,0.000000,0.000000,0.000000
0.700000,7.863000,131.533200,0.750700,0.938900,1.163000,1.263000,1.242000,1.246000,1.210000,1.181000,1.176000,1.161000,5.013000,4.122000,3.150000,2.275000,1.221000,0.396100,0.044780,0.035740,0.055460,0.086180,30.110000,30.960000,29.300000,22.990000,12.130000,3.950000,0.433500,0.337800,0.521600,0.800300,,,0.000000,0.000000,0.000000,0.000000
0.500000,6.588000,679.920000,1.200000,2.064000,2.060000,2.051000,1.998000,1.981000,1.928000,1.815000,1.674000,1.606000,8.231000,7.046000,6.016000,5.254000,4.603000,4.017000,3.449000,2.975000,2.637000,2.357000,79.030000,116.300000,99.140000,86.220000,73.590000,63.660000,53.190000,43.190000,35.320000,30.280000,19.760000,13.172000,0.837300,6.214000,48.930000,687.760000
0.522200,7.167000,597.650000,1.694000,2.049000,1.857000,1.957000,1.976000,1.910000,1.767000,1.708000,1.707000,1.613000,7.424000,6.036000,5.303000,4.687000,4.065000,3.474000,2.901000,2.435000,2.143000,1.941000,100.600000,98.950000,78.800000,73.370000,64.260000,53.080000,41.020000,33.260000,29.260000,25.050000,20.340000,13.173000,0.752300,5.756000,40.500000,549.620000
0.544400,6.802000,552.430000,1.158000,1.966000,1.826000,1.895000,1.908000,1.955000,1.850000,1.796000,1.685000,1.657000,7.465000,6.259000,5.441000,4.671000,3.980000,3.353000,2.709000,2.265000,1.947000,1.690000,69.160000,98.450000,79.500000,70.830000,60.760000,52.440000,40.080000,32.550000,26.260000,22.400000,22.110000,15.308000,0.699100,5.384000,35.860000,434.030000
